index,axis-0,axis-1,axis-2,axis-3,label
123,1.0,0.0,155.45049382548189,1206.7234858270235,state2
124,1.0,1.0,147.53909295528774,1190.900684086635,state2
125,1.0,1.0,260.93583876140406,1887.1039606637214,state2
126,1.0,1.0,369.0583173207243,2053.2433789377988,state2
127,1.0,1.0,419.1638561652874,2127.0831203929442,state2
128,1.0,1.0,572.1176063223746,2251.028400692653,state2
129,1.0,1.0,698.7000202454813,2311.682474030808,state2
130,1.0,1.0,907.0335764939275,2374.9736809923616,state2
131,1.0,1.0,1133.8270681061601,2414.530685343332,state2
132,1.0,1.0,1450.2831029139268,2332.7795430179926,state2
133,1.0,1.0,1487.2029736414995,2324.8681421477986,state2
134,1.0,1.0,1803.6590084492661,2111.260318652556,state2
135,1.0,1.0,2067.3723707890717,1686.6818052854692,state2
136,1.0,1.0,2106.929375140043,1359.6772359841107,state2
137,1.0,1.0,2067.3723707890717,1167.1664814760525,state2
138,1.0,1.0,2054.1867026720815,1132.883744371878,state2
139,1.0,1.0,1793.110473955674,647.6511576666359,state2
140,1.0,1.0,1692.899396266548,571.1742825880923,state2
141,1.0,1.0,1294.6922191334415,357.56645909284987,state2
142,1.0,1.0,1015.1560550532478,357.56645909284987,state2
143,1.0,1.0,878.025106636549,365.4778599630441,state2
144,1.0,1.0,656.5058822711123,492.06027388615064,state2
145,1.0,1.0,432.3495242822776,634.4654895496457,state2
146,1.0,1.0,408.6153216716952,663.4739594070242,state2
147,1.0,2.0,136.9905584616955,1462.5254472966344,state2
148,1.0,2.0,152.81336020208386,1602.2935293367314,state2
149,1.0,2.0,569.4804726989765,2200.9228618480897,state2
150,1.0,2.0,595.851808932957,2203.559995471488,state2
151,1.0,2.0,727.7084901028599,2269.4883360564395,state2
152,1.0,2.0,754.0798263368404,2287.948271420226,state2
153,1.0,2.0,1036.253124040432,2353.876612005177,state2
154,1.0,2.0,1595.3254522008199,2200.9228618480897,state2
155,1.0,2.0,1903.8700861383923,1823.8127537021683,state2
156,1.0,2.0,1951.338491359557,1773.7072148576049,state2
157,1.0,2.0,2030.4525000614988,1462.5254472966344,state2
158,1.0,2.0,1967.1612930999456,1008.9384640721693,state2
159,1.0,2.0,1898.595818891596,877.0817829022666,state2
160,1.0,2.0,1189.2068741975193,436.6804677947915,state2
161,1.0,2.0,1152.2870034699465,439.3176014181896,state2
162,1.0,2.0,780.451162570821,473.60033852236427,state2
163,1.0,2.0,685.5143521284909,507.8830756265389,state2
164,1.0,2.0,493.0035976204329,639.7397567964418,state2
165,1.0,2.0,358.50978282713214,766.3221707195484,state2
166,1.0,2.0,303.12997673577297,842.7990457980919,state2
167,1.0,2.0,260.9358387614041,943.010123487218,state2
168,1.0,3.0,165.9990283190741,1626.027731947314,state2
169,1.0,3.0,181.82183005946246,1707.7788742726539,state2
170,1.0,3.0,490.3664639970348,2182.4629264843034,state2
171,1.0,3.0,635.4088132839279,2285.3111377968276,state2
172,1.0,3.0,1162.8355379635389,2427.7163534603224,state2
173,1.0,3.0,1278.8694173930533,2417.1678189667305,state2
174,1.0,3.0,1547.8570469796548,2309.04534040741,state2
175,1.0,3.0,1595.3254522008199,2285.3111377968276,state2
176,1.0,3.0,1932.8785559957707,1942.4837667550805,state2
177,1.0,3.0,1982.9840948403337,1842.2726890659546,state2
178,1.0,3.0,2043.638168178489,1652.3990681812948,state2
179,1.0,3.0,2033.089633684897,1188.2635504632372,state2
180,1.0,3.0,1953.9756249829554,1016.8498649423635,state2
181,1.0,3.0,1806.2961420726642,805.8791750705192,state2
182,1.0,3.0,1766.7391377216934,761.0479034727522,state2
183,1.0,3.0,1030.9788567936362,510.520209249937,state2
184,1.0,3.0,875.3879730131509,531.6172782371215,state2
185,1.0,3.0,564.2062054521805,663.4739594070242,state2
186,1.0,3.0,342.6869810867438,877.0817829022666,state2
187,1.0,3.0,260.9358387614041,1003.6641968253733,state2
188,1.0,3.0,231.9273689040255,1040.5840675529462,state2
189,1.0,4.0,134.35342483829749,1193.5378177100333,state2
190,1.0,4.0,131.7162912148994,1660.3104690514888,state2
191,1.0,4.0,703.9742874922773,2306.4082067840122,state2
192,1.0,4.0,946.5905808448985,2388.1593491093518,state2
193,1.0,4.0,1413.363232186354,2319.5938749010024,state2
194,1.0,4.0,1474.0173055245093,2309.04534040741,state2
195,1.0,4.0,1568.9541159668393,2248.391267069255,state2
196,1.0,4.0,1655.9795255389752,2203.559995471488,state2
197,1.0,4.0,1864.3130817874214,2024.23490908042,state2
198,1.0,4.0,1922.3300215021786,1913.4752968977018,state2
199,1.0,4.0,2080.558038906062,1502.0824516476055,state2
200,1.0,4.0,2077.920905282664,1306.9345635161494,state2
201,1.0,4.0,2072.646638035868,1241.006222931198,state2
202,1.0,4.0,2054.1867026720815,1206.7234858270235,state2
203,1.0,4.0,2051.5495690486837,1127.6094771250819,state2
204,1.0,4.0,1471.3801719011112,476.23747214576235,state2
205,1.0,4.0,1144.3756025997525,405.03486431401495,state2
206,1.0,4.0,978.236184325675,412.946265184209,state2
207,1.0,5.0,181.82183005946246,1209.3606194504214,state2
208,1.0,5.0,181.82183005946246,1478.348249037023,state2
209,1.0,5.0,176.54756281266634,1549.5508568687706,state2
210,1.0,5.0,200.28176542324883,1628.6648655707122,state2
211,1.0,5.0,551.0205373351902,2119.17171952275,state2
212,1.0,5.0,593.2146753095591,2134.9945212631387,state2
213,1.0,5.0,864.8394385195587,2266.851202433041,state2
214,1.0,5.0,1044.1645249106264,2293.2225386670216,state2
215,1.0,5.0,1605.873986694412,2177.188659237507,state2
216,1.0,5.0,1687.6251290197517,2100.711784158964,state2
217,1.0,5.0,1727.1821333707226,2069.0661806781873,state2
218,1.0,5.0,1977.709827593538,1668.2218699216828,state2
219,1.0,5.0,2027.815366438101,1328.0316325033336,state2
220,1.0,5.0,1919.6928878787805,935.0987226170238,state2
221,1.0,5.0,1869.5873490342176,850.7104466682862,state2
222,1.0,5.0,1853.7645472938293,826.9762440577036,state2
223,1.0,5.0,1782.5619394620817,742.5879681089658,state2
224,1.0,5.0,1321.0635553674222,434.04333417139344,state2
225,1.0,5.0,1038.8902576638302,434.04333417139344,state2
226,1.0,5.0,748.8055590900443,465.68893765217024,state2
227,1.0,5.0,540.4720028415979,623.9169550560533,state2
228,1.0,5.0,511.4635329842193,647.6511576666359,state2
229,1.0,5.0,308.4042439825691,819.0648431875094,state2
230,1.0,5.0,245.11303702101577,940.37298986382,state2
231,2.0,0.0,237.20163615082157,1660.3104690514888,state1
232,2.0,0.0,237.20163615082157,1691.9560725322654,state1
233,2.0,0.0,392.7925199313068,1974.129370235857,state2
234,2.0,0.0,1682.3508617729556,2105.98605140576,state1
235,2.0,0.0,1951.338491359557,1306.9345635161494,state1
236,2.0,0.0,1611.1482539412082,705.6680973813931,state1
237,2.0,0.0,1276.2322837696552,568.5371489646942,state1
238,2.0,1.0,864.8394385195587,2280.0368705500314,state1
239,2.0,1.0,1429.1860339267423,531.6172782371215,state2
240,2.0,1.0,769.9026280772288,542.1658127307138,state1
241,2.0,1.0,205.55603267004494,1238.3690893078,state1
242,2.0,1.0,189.7332309296566,1478.348249037023,state1
243,2.0,2.0,461.3579941396562,779.5078388365386,state1
244,2.0,2.0,1001.9703869362576,550.0772136009078,state1
245,2.0,2.0,801.5482315580055,592.2713515752768,state2
246,2.0,2.0,661.7801495179085,637.1026231730438,state1
247,2.0,2.0,529.9234683480057,710.9423646281892,state2
248,2.0,3.0,284.6700413719866,1011.5755976955674,state1
249,2.0,3.0,1410.726098562956,2237.8427325756625,state1
250,2.0,3.0,1629.6081893049945,2098.0746505355655,state1
251,2.0,3.0,1903.8700861383923,1763.158680364013,state1
252,2.0,3.0,1888.047284398004,1022.1241321891597,state1
253,2.0,3.0,1257.7723484058688,536.8915454839176,state2
254,2.0,3.0,941.3163135981023,544.8029463541119,state2
255,2.0,3.0,419.1638561652874,816.4277095641113,state1
256,2.0,4.0,1816.8446765662563,2084.8889824185753,state1
257,2.0,4.0,2083.1951725294603,1699.8674734024594,state1
258,2.0,4.0,2143.8492458676155,1346.49156786712,state1
259,2.0,4.0,2138.5749786208194,1320.1202316331396,state1
260,2.0,4.0,1616.4225211880043,523.7058773669274,state1
261,2.0,4.0,1365.894826965189,452.5032695351798,state1
262,2.0,4.0,1088.9957965083934,426.1319333011994,state1
263,2.0,5.0,218.7417007870352,1681.407538038673,state1
264,2.0,5.0,738.2570245964521,2229.9313317054684,state2
265,2.0,5.0,1948.7013577361593,1512.6309861411978,state1
266,2.0,5.0,1956.6127586063533,1354.4029687373145,state1
267,2.0,5.0,1423.9117666799461,597.5456188220729,state1
268,3.0,5.0,266.21010600820017,1655.0362018046926,state2
269,3.0,5.0,688.151485751889,2193.0114609778957,state1
270,3.0,5.0,1416.000365809752,2251.028400692653,state2
271,3.0,5.0,1972.4355603467418,1138.1580116186742,state1
272,3.0,5.0,1247.2238139122767,536.8915454839176,state1
273,3.0,5.0,622.2231451669377,671.3853602772184,state2
274,3.0,5.0,456.08372689286017,819.0648431875094,state1
275,3.0,5.0,255.661571514608,1164.5293478526546,state1
276,4.0,5.0,192.37036455305469,1330.668766126732,state1
277,4.0,5.0,1070.5358611446068,2314.3196076542063,state2
278,4.0,5.0,1223.4896113016941,2285.3111377968276,state1
279,4.0,5.0,1872.2244826576157,1051.132602046538,state1
280,4.0,5.0,1611.1482539412082,679.2967611474127,state1
281,4.0,5.0,398.06678717810297,813.7905759407134,state1
282,4.0,5.0,305.767110359171,927.1873217468298,state1
283,4.0,5.0,184.45896368286049,1169.8036150994508,state1
284,5.0,0.0,100.07068773412276,1301.6602962693532,state2
285,5.0,0.0,1252.4980811590726,2256.302667939449,state2
286,5.0,0.0,1700.810797136742,1963.5808357422648,state2
287,5.0,0.0,1756.190603228101,1876.555426170129,state1
288,5.0,0.0,1903.8700861383923,1357.0401023607124,state1
289,5.0,0.0,1801.021874825868,935.0987226170238,state2
290,5.0,0.0,1700.810797136742,771.5964379663445,state2
291,5.0,0.0,1666.5280600325673,734.6765672387718,state2
292,5.0,0.0,1497.7515081350919,605.457019692267,state2
293,5.0,0.0,1044.1645249106264,497.3345411329468,state2
294,5.0,0.0,965.0505162086848,502.608808379743,state2
295,5.0,0.0,308.4042439825691,761.0479034727522,state2
296,5.0,0.0,205.55603267004494,924.5501881234317,state1
297,5.0,1.0,195.0074981764527,1533.728055128382,state2
298,5.0,1.0,213.46743354023909,1612.8420638303237,state1
299,5.0,1.0,271.4843732549963,1797.4414174681874,state2
300,5.0,1.0,870.1137057663548,2311.682474030808,state2
301,5.0,1.0,1452.9202365373249,2285.3111377968276,state2
302,5.0,1.0,1648.068124668781,2185.1000601077017,state2
303,5.0,1.0,1729.8192669941207,2121.808853146148,state2
304,5.0,1.0,1845.853146423635,2000.500706469838,state2
305,5.0,1.0,2088.4694397762564,1420.331309322266,state2
306,5.0,1.0,2088.4694397762564,1375.5000377244987,state2
307,5.0,1.0,2064.735237165674,1138.1580116186742,state2
308,5.0,1.0,2046.2753018018873,1088.0524727741108,state2
309,5.0,1.0,1745.642068734509,616.0055541858593,state2
310,5.0,1.0,851.6537704025684,460.41467040537407,state2
311,5.0,1.0,247.7501706444138,966.7443260978006,state2
312,5.0,2.0,181.82183005946246,1604.9306629601297,state2
313,5.0,2.0,187.09609730625857,1636.5762664409062,state2
314,5.0,2.0,1168.1098052103348,2272.1254696798374,state2
315,5.0,2.0,1431.8231675501404,2211.471396341682,state2
316,5.0,2.0,1980.3469612169358,1238.3690893078,state2
317,5.0,2.0,1779.9248058386836,784.7821060833347,state2
318,5.0,2.0,1574.2283832136354,581.7228170816846,state2
319,5.0,2.0,1252.4980811590726,460.41467040537407,state2
320,5.0,2.0,1207.6668095613059,452.5032695351798,state1
321,5.0,2.0,812.0967660515977,457.777536781976,state2
322,5.0,2.0,759.3540935836365,481.5117393925585,state1
323,5.0,2.0,537.8348692182,600.182752445471,state2
324,5.0,2.0,487.72933037363686,637.1026231730438,state2
325,5.0,2.0,358.50978282713214,771.5964379663445,state2
326,5.0,2.0,308.4042439825691,826.9762440577036,state2
327,5.0,2.0,218.7417007870352,972.0185933445965,state2
328,5.0,2.0,155.45049382548189,1180.3521495930431,state2
329,3.0,0.0,316.3156448527632,1881.8296934169252,state1
330,3.0,0.0,1278.8694173930533,2206.197129094886,state1
331,3.0,0.0,1360.620559718393,2182.4629264843034,state1
332,3.0,0.0,1948.7013577361593,1430.8798438158578,state1
333,3.0,1.0,165.9990283190741,1467.7997145434306,state1
334,3.0,1.0,289.94430861878266,1887.1039606637214,state1
335,3.0,1.0,532.5606019714038,2148.180189380129,state1
336,3.0,1.0,1276.2322837696552,2290.5854050436237,state2
337,3.0,1.0,1381.7176287055775,2253.665534316051,state1
338,3.0,1.0,2006.7182974509162,1494.1710507774114,state1
339,3.0,1.0,1806.2961420726642,782.1449724599366,state1
340,3.0,1.0,342.6869810867438,842.7990457980919,state1
341,3.0,2.0,740.8941582198502,2203.559995471488,state1
342,3.0,2.0,1439.7345684203347,2195.6485946012936,state1
343,3.0,2.0,1835.3046119300427,1905.5638960275078,state1
344,3.0,2.0,1732.4564006175187,800.604907823723,state1
345,3.0,2.0,1555.768447849849,597.5456188220729,state2
346,3.0,3.0,144.90195933188966,1462.5254472966344,state1
347,3.0,3.0,1431.8231675501404,2287.948271420226,state2
348,3.0,3.0,1616.4225211880043,2187.7371937310995,state1
349,3.0,3.0,1075.810128391403,523.7058773669274,state1
350,3.0,3.0,951.8648480916946,510.520209249937,state1
351,3.0,3.0,896.4850420003354,523.7058773669274,state1
352,3.0,3.0,780.451162570821,526.3430109903253,state1
353,3.0,4.0,155.45049382548189,1098.6010072677032,state1
354,3.0,4.0,1405.4518313161598,2290.5854050436237,state2
355,3.0,4.0,1703.44793076014,2113.897452275954,state1
356,3.0,4.0,1893.3215516448,1881.8296934169252,state1
357,3.0,4.0,1911.7814870085863,1847.5469563127504,state1
358,3.0,4.0,2019.9039655679064,1277.9260936587707,state1
359,3.0,4.0,775.1768953240248,473.60033852236427,state1
360,3.0,4.0,651.2316150243163,521.0687437435294,state1
361,4.0,0.0,308.4042439825691,1022.1241321891597,state1
362,4.0,0.0,379.60685181431654,1884.4668270403236,state1
363,4.0,0.0,456.08372689286017,1997.8635728464396,state1
364,4.0,0.0,1698.1736635133439,2087.5261160419736,state2
365,4.0,1.0,136.9905584616955,1425.6055765690617,state1
366,4.0,1.0,165.9990283190741,1734.1502105066343,state1
367,4.0,1.0,738.2570245964521,2330.1424093945943,state1
368,4.0,1.0,928.1306454811121,528.9801446137234,state1
369,4.0,2.0,287.3071749953846,1831.7241545723623,state1
370,4.0,2.0,714.5228219858695,2211.471396341682,state1
371,4.0,2.0,1057.3501930276166,2301.133939537216,state1
372,4.0,2.0,1571.5912495902373,642.3768904198397,state1
373,4.0,2.0,1500.38864175849,600.182752445471,state1
374,4.0,2.0,1210.3039431847037,486.7860066393547,state1
375,4.0,2.0,970.324783455481,486.7860066393547,state1
376,4.0,3.0,1603.236853071014,2171.9143919907115,state1
377,4.0,3.0,474.54366225664654,779.5078388365386,state1
378,4.0,4.0,732.9827573496559,2261.576935186245,state1
379,4.0,4.0,2001.44403020412,1599.6563957133335,state1
380,4.0,4.0,2009.3554310743145,1153.9808133590623,state2
381,4.0,4.0,1363.257693341791,510.520209249937,state1
382,4.0,4.0,440.2609251524719,732.0394336153737,state2
383,5.0,3.0,179.18469643606437,1391.3228394648872,state2
384,5.0,3.0,303.12997673577297,1802.7156847149836,state2
385,5.0,3.0,500.91499849062706,2037.4205771974107,state2
386,5.0,3.0,1914.4186206319844,1752.6101458704206,state2
387,5.0,3.0,1961.8870258531495,1602.2935293367314,state1
388,5.0,3.0,2017.2668319445086,1335.9430333735281,state2
389,5.0,3.0,1869.5873490342176,808.5163086939173,state2
390,5.0,3.0,1360.620559718393,431.40620054799535,state2
391,5.0,3.0,1212.9410768081018,389.21206257362667,state1
392,5.0,3.0,722.4342228560638,431.40620054799535,state2
393,5.0,3.0,587.9404080627629,521.0687437435294,state2
394,5.0,3.0,558.9319382053843,531.6172782371215,state1
395,5.0,3.0,543.109136464996,557.9886144711021,state2
396,5.0,3.0,416.52672254188934,645.0140240432378,state2
397,5.0,3.0,200.28176542324883,1069.5925374103244,state2
398,5.0,4.0,126.4420239681033,1378.137171347897,state2
399,5.0,4.0,129.07915759150137,1525.816654258188,state2
400,5.0,4.0,300.4928431123749,1873.9182925467312,state2
401,5.0,4.0,740.8941582198502,2206.197129094886,state1
402,5.0,4.0,785.725429817617,2235.2055989522646,state2
403,5.0,4.0,859.5651712727625,2256.302667939449,state2
404,5.0,4.0,1339.5234907312085,2282.6740041734297,state2
405,5.0,4.0,1574.2283832136354,2174.5515256141093,state2
406,5.0,4.0,1634.8824565517907,2166.6401247439153,state2
407,5.0,4.0,1719.2707325005283,2076.9775815483813,state2
408,5.0,4.0,1790.473340332276,2008.412107340032,state2
409,5.0,4.0,1917.0557542553825,1852.8212235595465,state2
410,5.0,4.0,2056.82383629548,1114.4238090080917,state2
411,5.0,4.0,2004.0811638275184,990.4785287083829,state2
412,5.0,4.0,1988.2583620871299,921.9130545000336,state2
413,5.0,4.0,1953.9756249829554,871.8075156554706,state2
414,5.0,4.0,957.1391153384906,360.20359271624795,state2
415,5.0,4.0,909.6707101173257,376.02639445663624,state1
416,5.0,4.0,432.3495242822776,594.9084851986748,state2
417,5.0,4.0,353.235515580336,689.8452956410048,state1
418,5.0,4.0,187.09609730625857,1006.3013304487714,state1
419,5.0,5.0,144.90195933188966,1739.4244777534304,state2
420,5.0,5.0,1107.4557318721797,2330.1424093945943,state2
421,5.0,5.0,1640.1567237985867,2100.711784158964,state2
422,5.0,5.0,1946.064224112761,1557.4622577389646,state2
423,5.0,5.0,1951.338491359557,1499.4453180242076,state1
424,5.0,5.0,1956.6127586063533,1420.331309322266,state2
425,5.0,5.0,1961.8870258531495,1351.7658351139162,state2
426,5.0,5.0,1674.4394609027615,708.3052310047912,state2
427,5.0,5.0,1621.6967884348003,671.3853602772184,state2
428,5.0,5.0,231.9273689040255,966.7443260978006,state2
429,5.0,5.0,118.53062309790913,1198.8120849568295,state2
430,6.0,0.0,173.91042918926826,1008.9384640721693,state2
431,6.0,0.0,118.53062309790913,1451.9769128030425,state1
432,6.0,0.0,152.81336020208386,1665.584736298285,state2
433,6.0,0.0,274.12150687839437,1895.0153615339154,state2
434,6.0,0.0,456.08372689286017,2050.606245314401,state2
435,6.0,0.0,632.7716796605299,2169.277258367313,state2
436,6.0,0.0,843.7423695323743,2235.2055989522646,state2
437,6.0,0.0,1592.6883185774218,2095.4375169121677,state2
438,6.0,0.0,1851.1274136704312,1839.6355554425563,state2
439,6.0,0.0,2001.44403020412,1396.5971067116834,state2
440,6.0,0.0,1988.2583620871299,1259.4661582949843,state2
441,6.0,0.0,1967.1612930999456,1164.5293478526546,state2
442,6.0,0.0,1769.3762713450915,805.8791750705192,state1
443,6.0,0.0,1347.4348916014026,465.68893765217024,state2
444,6.0,0.0,920.2192446109178,394.4863298204226,state2
445,6.0,0.0,862.2023048961606,420.85766605440324,state2
446,6.0,0.0,751.4426927134424,444.5918686649858,state2
447,6.0,0.0,543.109136464996,571.1742825880923,state2
448,6.0,1.0,115.89348947451107,1143.43227886547,state2
449,6.0,1.0,181.82183005946246,1784.2557493511972,state2
450,6.0,1.0,1183.9326069507233,2303.771073160614,state2
451,6.0,1.0,1299.9664863802377,2280.0368705500314,state2
452,6.0,1.0,1416.000365809752,2232.5684653288668,state2
453,6.0,1.0,1851.1274136704312,1924.0238313912942,state2
454,6.0,1.0,2043.638168178489,1583.833593972945,state2
455,6.0,1.0,2064.735237165674,1349.1287014905183,state1
456,6.0,1.0,2033.089633684897,1109.1495417612955,state1
457,6.0,1.0,1985.621228463732,950.9215243574121,state2
458,6.0,1.0,1880.1358835278097,745.2251017323639,state2
459,6.0,1.0,1202.3925423145097,347.01792459925775,state2
460,6.0,1.0,978.236184325675,347.01792459925775,state2
461,6.0,1.0,864.8394385195587,347.01792459925775,state2
462,6.0,2.0,445.53519239926794,2058.517646184595,state2
463,6.0,2.0,717.1599556092676,2251.028400692653,state1
464,6.0,2.0,732.9827573496559,2258.939801562847,state2
465,6.0,2.0,754.0798263368404,2261.576935186245,state1
466,6.0,2.0,1529.3971116158684,2240.479866199061,state2
467,6.0,2.0,2046.2753018018873,1349.1287014905183,state2
