2431.9,100.83,9.5131,4.7778,1.9571,6.1111,3.1415,1815,86,110,0.15949,0.015391,0.012379,0.0034836,18
3225.5,56.611,6.409,5.3889,1.8515,6.6667,2.8901,1019,97,120,0.082543,0.011285,0.020064,0.0048444,18
4030,41.611,5.6997,6.8333,2.7062,9.3889,3.3456,749,123,169,0.068422,0.011992,0.031424,0.0069715,18
4797.6,32.722,5.6756,10.222,3.0593,7.6667,2.7225,589,184,138,0.031353,0.0084003,0.035008,0.0077283,18
5532.5,28.111,5.1208,12.167,2.5029,6.2222,2.8811,506,219,112,0.018065,0.0043016,0.036418,0.0093103,18
6240,22.833,4.3959,12.722,2.5852,3.2222,1.9869,411,229,58,0.011043,0.0033257,0.038191,0.0099302,18
6822.6,20.333,4.284,13.5,2.6844,2.9444,1.9242,366,243,53,0.0070562,0.0027041,0.038675,0.0088846,18
7445.7,16.667,4,13.889,2.6765,1.1667,1.2005,300,250,21,0.0028713,0.0019353,0.039193,0.0087685,18
8119.5,15.389,4.1322,13,3.0293,1.0556,1.259,277,234,19,0.0022457,0.0016702,0.032943,0.007512,18
