2494.8,96.8,4.4385,1.8,1.9235,0.8,0.44721,484,9,4,0.166,0.0082016,0.0034937,0.0023823,5
3320.6,65.6,5.6833,1,0.70711,0.8,1.0954,328,5,4,0.13552,0.0081502,0.0025938,0.0017101,5
4170.1,52.2,4.4385,0.4,0.54772,0.8,0.83666,261,2,4,0.15258,0.010312,0.0027106,0.0021356,5
4985.2,44.8,4.7645,0.4,0.54772,0.8,0.83666,224,2,4,0.10988,0.015162,0.0022755,0.0016532,5
5787.4,39,5.244,0.8,0.44721,1,0.70711,195,4,5,0.086412,0.01684,0.0028995,0.00082436,5
6536.9,33.2,6.6106,0.8,0.44721,1,1.2247,166,4,5,0.061558,0.015648,0.0023441,0.0015583,5
7177.7,30.6,7.5366,0.8,0.44721,1,1,153,4,5,0.047422,0.014662,0.0025264,0.0012228,5
7869.9,23.4,6.9498,1.4,1.5166,0.2,0.44721,117,7,1,0.031925,0.012692,0.0021823,0.0021315,5
8538.4,17.8,7.2595,0.4,0.54772,0,0,89,2,0,0.021796,0.0084565,0.00048926,0.00067267,5
