2294.1,113.5,12.234,3.6667,3.1993,0.83333,0.98518,2043,66,15,0.15919,0.014719,0.0041165,0.0026279,18
3065.1,56.5,6.8363,1.3333,1.1376,0.16667,0.38348,1017,24,3,0.10235,0.014299,0.0034077,0.0021575,18
3852.4,42.556,4.8534,1.1111,1.2314,0.38889,0.60768,766,20,7,0.099185,0.01433,0.0034986,0.0030327,18
4602.5,31.056,4.6586,1.0556,0.9376,0.22222,0.42779,559,19,4,0.053073,0.010981,0.0037381,0.0033534,18
5320.5,25.556,4.4882,0.94444,0.8726,0.33333,0.59409,460,17,6,0.035985,0.007479,0.0034278,0.0033534,18
6039.3,19.889,3.7556,0.94444,0.8726,0.27778,0.57451,358,17,5,0.025857,0.0058225,0.0038692,0.004121,18
6614.2,15.111,3.7556,1,0.76696,0.22222,0.42779,272,18,4,0.017976,0.0054993,0.0038524,0.004113,18
7225.3,9.7778,3.4735,0.94444,0.99836,0.11111,0.32338,176,17,2,0.010609,0.0034007,0.0038261,0.0041319,18
7888,6.7222,1.8409,0.88889,0.83235,0.11111,0.32338,121,16,2,0.0066274,0.0019259,0.0037364,0.0043483,18
