35.954,27.71,19.956,14.044,34.05,9.6033,23.547,30.788,23.484,40.683,40.835,13.914,26.121,21.816,23.691,27.608,27.476,39.516,16.213,26.244,51.2,46.651,29.418,26,17.114,26.071,44.856,9.1455,29.254,16.482,24.317,35.972,15.137,35.522,18.47,29.872,22.273,51.576,24.281,82.456,23.062,23.832,7.8442,48.854,28.185,17.663,16.789,40.483,21.019,19.469,19.643,19.763,7.1638,13.189,21.098,18.022,17.91,32.544,16.682,28.142,10.258,25.119,23.821,68.256,27.325,12.406,23.706,33.721,15.995,3.0339,64.786,12.253,16.78,20.247,27.093,26.944,43.463,36.239,13.149,26.169,28.146,9.3666,18.864,35.52,35.549,37.857,15.771,34.845,38.18,19.017,35.712,29.884,18.377,36.473,19.864,22.258,15.729,26.184,26.588,21.129,31.902,27.073
25.065,7.0858,0,36.47,26.071,0,0,33.821,46.41,47.969,0,68.786,41.029,7.7772,15.266,22.716,0,23.021,0,0,62.943,32.237,36.691,33.325,26.363,33.372,0,35.083,0,35.108,0,0,0,0,37.59,25.734,28.994,20.058,42.642,31.077,36.773,18.895,71.306,17.838,41.603,0,28.434,32.106,0,0,0,43.312,0,0,21.855,0,44.543,0,65.035,0,31.619,0,24.917,44.887,20.931,0,0,12.553,68.142,0,0,0,45.503,41.728,0,29.027,37.641,0,0,0,0,29.309,0,62.348,30.437,20.871,31.32,33.136,27.47,7.4197,24.754,14.809,24.584,23.542,45.945,0,0,27.758,0,65.709,0,24.562
49.031,45.463,0,46.417,84.276,0,0,58.485,94.49,52.449,0,117.53,58.735,0,51.409,38.396,0,50.855,0,0,62.764,42.698,70.231,0,67.042,72.7,0,39.72,0,0,0,0,0,0,42.463,44.323,26.097,57.757,85.111,35.047,17.069,63.196,0,61.504,0,0,56.002,50.302,0,0,0,89.191,0,0,13.35,0,82.98,0,40.508,0,0,0,0,78.374,0,0,0,0,147.08,0,0,0,0,70.527,0,0,51.08,0,0,0,0,81.414,0,92.624,0,70.178,49.711,38.504,44.097,40.763,30.888,46.986,43.492,0,116.28,0,0,74.74,0,104.96,0,0
0,51.366,0,41.016,34.425,0,0,23.4,30.499,129.38,0,33.069,136.65,0,12.464,48.573,0,0,0,0,55.92,0,71.411,0,82.202,68.612,0,38.359,0,0,0,0,0,0,0,42.858,34.031,35.416,191.09,0,62.064,0,0,78.149,0,0,55.455,45.748,0,0,0,43.331,0,0,0,0,33.563,0,0,0,0,0,0,104.65,0,0,0,0,226.38,0,0,0,0,43.392,0,0,25.133,0,0,0,0,94.258,0,103.18,0,50.48,12.548,60.832,99.249,47.103,62.737,27.239,46.955,0,142.41,0,0,65.525,0,110.94,0,0
0,40.715,0,0,52.304,0,0,0,0,142.06,0,61.239,93.254,0,44.427,56.24,0,0,0,0,48.413,0,59.061,0,64.568,82.235,0,51.66,0,0,0,0,0,0,0,0,30.58,0,204.35,0,59.451,0,0,81.775,0,0,78.006,46.607,0,0,0,44.162,0,0,0,0,43.553,0,0,0,0,0,0,129.64,0,0,0,0,215.25,0,0,0,0,49.468,0,0,37.199,0,0,0,0,77.588,0,52.009,0,55.296,0,73.347,91.289,51.183,0,118.04,23.51,0,145.13,0,0,89.333,0,72.393,0,0
0,69.168,0,0,22.189,0,0,0,0,68.805,0,146.97,51.054,0,131.98,49.282,0,0,0,0,56.652,0,116.59,0,162.07,69.826,0,0,0,0,0,0,0,0,0,0,45.019,0,259.4,0,64.586,0,0,107.54,0,0,8.1013,72.326,0,0,0,62.063,0,0,0,0,0,0,0,0,0,0,0,130.56,0,0,0,0,266.76,0,0,0,0,53.742,0,0,0,0,0,0,0,90.437,0,73.661,0,96.262,0,222.03,61.168,182.54,0,0,0,0,224.23,0,0,50.171,0,81.059,0,0
0,0,0,0,67.664,0,0,0,0,58.246,0,165.66,68.56,0,196.7,0,0,0,0,0,58.512,0,82.464,0,179.98,70.28,0,0,0,0,0,0,0,0,0,0,70.963,0,337.07,0,54.318,0,0,120.41,0,0,0,73.755,0,0,0,78.621,0,0,0,0,0,0,0,0,0,0,0,143.67,0,0,0,0,370.73,0,0,0,0,39.37,0,0,0,0,0,0,0,83.166,0,73.771,0,79.583,0,282.78,0,221.43,0,0,0,0,239.47,0,0,0,0,65.098,0,0
0,0,0,0,66.425,0,0,0,0,0,0,235.04,0,0,86.671,0,0,0,0,0,0,0,76.499,0,228.98,81.319,0,0,0,0,0,0,0,0,0,0,0,0,443.65,0,0,0,0,119.44,0,0,0,0,0,0,0,104.67,0,0,0,0,0,0,0,0,0,0,0,108.21,0,0,0,0,423.76,0,0,0,0,0,0,0,0,0,0,0,0,85.477,0,93.115,0,98.298,0,309.85,0,243.6,0,0,0,0,254.58,0,0,0,0,0,0,0
0,0,0,0,40.191,0,0,0,0,0,0,212.33,0,0,74.374,0,0,0,0,0,0,0,0,0,303.6,59.192,0,0,0,0,0,0,0,0,0,0,0,0,483.24,0,0,0,0,80.341,0,0,0,0,0,0,0,106.53,0,0,0,0,0,0,0,0,0,0,0,115.62,0,0,0,0,503.54,0,0,0,0,0,0,0,0,0,0,0,0,56.825,0,63.895,0,49.486,0,293.07,0,291.18,0,0,0,0,274.32,0,0,0,0,0,0,0
